0,1,2,3,4,5,6,7,8,9,10,11,12,uuid
-422.58655,68.422585,-12.7528105,12.231564,-8.971288,5.4900107,-23.077478,0.4303369,-5.1343102,-14.889364,-5.5485044,-11.524726,-0.22090195,d9210c02-5fdb-4044-ba82-10ac64a202cd
-308.18063,86.85276,-18.788622,22.190117,-41.836746,-15.10515,-18.220423,-17.029936,-19.255644,-13.171184,-1.9770275,-5.071648,-6.6173143,cbd2b0f8-eb77-4cc9-a58c-3db563d51bcc
-387.97806,50.659008,-44.087296,16.255037,-26.912374,23.377298,-18.10085,-10.822796,-24.716908,0.14808498,-5.4351125,-14.352063,9.906384,25c0dbd5-91ca-4137-929f-120978e5a7fb
-561.76337,94.926865,9.826575,-30.801342,-11.646558,12.974975,5.7426496,-12.313967,-10.444665,3.7415829,5.6360893,-4.461196,-7.5135517,07544a65-d8d2-492d-be7d-eb1729cb5fcd
-667.56494,26.371403,0.34861168,-10.295699,-2.5111756,4.873818,1.3082241,-4.3791633,-2.8084042,1.7507186,1.5409671,-1.724758,-1.9190581,361235ec-f9d0-43e9-948a-0e9b28e58573
-532.0396,14.403219,-6.2386174,0.5822358,-9.510098,3.3095987,-3.0701325,1.6893444,-4.173155,-1.013105,-1.9188741,-4.2758574,0.7090184,73834157-2aa9-4eb1-bb49-58cd45605d90
-544.1538,54.570015,7.1189156,-16.429295,-7.073504,5.974433,2.1273232,-7.54738,-6.2702885,1.9080783,3.182744,-2.7490292,-5.18463,56f19064-1efe-4ea8-9c96-e110b92aeaff
-464.95422,66.19454,2.5034275,-25.330303,-9.605418,6.1130605,-1.6718024,-12.169423,-5.8369927,4.794077,2.3403006,-6.1535625,-5.3804073,99e04275-1448-401f-8e97-e44ce4a5929e
-421.48102,57.104244,7.9589176,16.242044,2.724874,5.033164,-8.225872,1.5724871,-3.0277042,0.8413633,-5.0931916,-2.5324628,-1.9781959,15314b92-e6df-40a7-b586-80d68f01ecc7
-443.4851,63.359787,13.141274,11.215562,-9.906331,6.257638,-12.826698,-6.6475444,-1.8999373,-7.4758015,0.8854161,-0.24168955,-5.0891967,04edaf65-90d9-4503-a91b-9ed373f4b04a
-308.94608,97.80254,-26.904667,-8.4776125,-10.143787,11.034405,-14.047298,-12.729062,-7.0544505,-2.363862,-6.222647,-9.466274,-7.312664,de635d0d-d1f6-448f-9198-770d5f5c1a9d
-481.0139,107.53094,18.931349,-28.249878,-14.744281,9.356775,5.246191,-11.264349,-11.050695,1.6716119,4.682869,-3.767231,-7.1838307,11e19f98-5223-48ed-a05a-2526ef9d4404
-481.54175,56.73041,6.2124505,-19.070608,-8.043985,8.71553,6.726211,-4.935075,-7.0584335,-0.010892437,2.7096398,-1.9253094,-4.7308397,d604b851-77b3-4e29-a6a0-be7fa6a5c3c9
-506.7559,99.255424,8.065499,-36.33649,-16.125402,12.095669,7.2924986,-10.557281,-9.023763,5.5414968,7.666166,-3.518309,-8.219766,4ae31c9a-ef61-482f-a1b9-f8c522bec551
-392.7796,121.35762,-42.775093,-13.036913,10.2381935,-24.611008,-11.373853,-5.002827,-21.46708,-5.737959,-1.67558,-16.975014,-8.014788,2feceeed-ea14-4b91-a1f7-45f25054db5b
-469.1507,71.73653,5.879595,-24.646261,-9.20584,9.272732,3.3963134,-9.085254,-5.773742,5.196954,5.2411485,-3.3562245,-5.7518415,c1086247-4153-4aa4-8b32-c2a9df2a582b
-510.42194,40.12014,-12.280495,3.1186256,-19.71078,7.2267895,-6.963858,-0.7100032,-2.3404574,-9.150936,-5.7465453,-2.003263,2.1093905,a58c23ed-94e9-4cb4-85b0-388e44928173
-294.34875,56.747868,-12.917345,23.063448,3.3399415,11.2630415,-1.7139592,-1.7384188,-11.409369,19.911964,-8.59556,-3.3638813,-3.1934898,994af1c9-ff90-420e-b3de-d3275f8448da
-512.9303,44.592274,-19.477985,0.43681753,8.743641,-10.222755,-3.5422866,-1.100981,-11.224229,-4.967374,-1.9678178,-8.182922,-4.594303,fbfc4ace-e6e8-4b35-994f-12e45c98fa42
-428.92017,81.77052,11.275114,-24.31209,-11.859658,6.46693,1.7221802,-10.471907,-8.16891,1.8268489,2.113335,-5.288973,-6.4971704,de9ab016-1f83-4258-9b01-35c95124638b
-523.92303,27.828537,-11.636525,7.9880004,-6.1075306,4.4415927,-9.538495,-8.554783,-8.00755,-7.5057116,-5.8423324,-6.3510537,-3.1087422,0ef1f106-d760-4c06-8d1d-f1705600297d
-555.4915,42.65255,1.8663394,-15.488358,-4.647009,5.864998,0.63704175,-6.7149,-3.097442,3.669201,2.1207376,-3.6561394,-3.8538947,91828908-5abb-4797-9562-90e7ae3bcc71
-653.40607,65.44631,-1.0437455,-31.632103,-14.296609,7.6241326,3.8350472,-9.9775915,-9.466756,1.0676769,3.8655617,-1.7419729,-3.5218725,1f3bf9df-7ccc-4ad6-b68d-917ec4f3be3a
-368.31766,119.24667,-18.677597,-31.105957,-4.275873,-14.882695,-19.719305,-13.050463,-14.311851,-10.988101,-6.1677427,-7.965366,-7.7647915,3bd1f005-4b53-4e73-b6b0-40845081d88a
-512.22955,18.167805,-12.857825,5.181885,-8.892332,0.13105439,-4.4492865,-2.1930163,-3.4317222,-1.2966875,0.39426798,-1.8004853,0.24483122,20e5927a-e1f9-48fe-943f-3e5880acccaa
-395.409,51.244324,-23.823767,12.908511,-18.89542,14.871725,-9.56855,-10.729278,-7.394308,-5.899171,-3.461268,-8.504417,1.8404317,faf7f590-a9f7-4299-9bd2-d6e4b48bb8ef
-387.4526,77.78509,-15.113938,-3.4559808,7.012306,-14.147426,-8.491652,-4.099617,-13.14627,-4.388115,1.0501152,-6.0395255,-2.7034857,60fc6ed9-4421-4abc-a839-af2cb9bc8630
-442.25552,73.75402,-0.38167304,29.468378,0.5250426,15.454592,-4.2424316,0.258166,-1.5577179,1.0602359,-1.1850985,-3.5094404,-1.2034352,18c26d33-ef3a-4f77-8acb-0b470f83f8e5
-405.75458,43.334953,27.993092,14.238443,-2.0085876,-17.957787,-29.994923,-37.160164,-38.284496,-32.87267,-22.469234,-8.92746,5.7020264,202f9243-0ccb-4e51-a29e-2972e9fb09c2
-465.3369,118.16196,19.108572,-28.4079,-8.528819,15.41884,3.506645,-17.232426,-13.359921,2.8016987,3.4365392,-8.140462,-10.226762,092938a6-2585-422d-996e-19704e1e1d1b
-647.7342,82.34801,5.2667894,-30.656897,-11.459636,12.987637,7.8151274,-8.903327,-9.288296,1.4617444,3.1299264,-4.1214876,-5.5620303,17c9051d-23ae-4db5-a33e-79ab886b9def
-516.6194,24.865881,-2.127915,15.231153,-7.674252,11.064786,-4.4194527,-5.686942,1.39404,-0.09155769,-2.1184695,-3.0302527,0.9204787,4bc63014-8a87-4943-87e9-8bbcaaf84a1a
-361.4495,61.608055,19.939766,22.761297,14.998882,20.088026,6.0510106,10.01514,2.148237,11.670411,0.7844178,9.311506,-0.49637115,c805ebec-ac81-4bdd-bd3f-2f8d44b47a28
-405.75458,43.334953,27.993092,14.238443,-2.0085876,-17.957787,-29.994923,-37.160164,-38.284496,-32.87267,-22.469234,-8.92746,5.7020264,098d6157-0cf9-4858-a4b9-5914f2c09307
-557.97546,48.478935,5.116674,-15.846708,-6.0325456,7.261313,4.2615776,-5.20525,-5.0290613,2.0426693,3.489782,-1.5680851,-3.728323,2e440492-591f-438c-94c6-cd9f3832f559
-582.5458,52.401596,1.2404875,12.287085,3.1694496,6.902397,0.42365563,2.6983082,3.165435,2.89734,-1.1778952,0.63603216,3.010861,68d66512-14ee-464b-be2c-86bc1cf05e05
-417.9031,69.09509,-15.795346,12.821728,-12.796164,8.454468,-20.165457,-0.8931488,-13.404276,-7.599169,2.0430205,-14.554887,-2.677651,8d80e167-367a-4c32-8640-de8206ba51bf
-531.8199,61.624416,-11.200053,4.475554,10.242079,-8.26751,-0.6645109,1.5521253,-5.4734864,0.7441786,-1.520155,-6.123826,1.243617,0d43334d-9bd1-4f33-9a03-f95d581d2a68
-653.3023,26.178017,4.7585273,6.794555,3.5850084,3.0651364,1.3591316,1.904474,0.5639468,0.32233548,-1.8706844,-0.4530289,-0.347265,577c61b8-c568-42a6-abac-a6dbbb89cc3f
-734.406,86.682816,2.7403345,-32.05357,-7.78264,15.518687,4.3936305,-13.110939,-7.8338094,6.1385574,4.800993,-5.3612595,-5.1181593,c8a525ba-e9c0-4f6f-bf18-03525436ee15
-223.72963,108.37536,-45.75108,10.809305,-37.410625,7.845948,-20.603724,-13.396412,-11.704419,2.9325113,0.5944572,-17.994589,-6.2784605,aea64836-569b-4a64-b88d-b3bca08911f1
-483.03665,64.841415,-12.164029,-1.8893733,2.3992176,-17.375797,-8.542325,-3.0034182,-13.033432,-8.533679,-5.940093,-11.237693,-6.5905714,60ec0c3c-fbd8-417b-ac91-f7cb689902f0
-441.6059,83.392044,-25.038319,-11.744175,3.3981314,-21.613289,-14.488183,-0.6014033,-6.6990104,-2.1393092,-0.13581367,-9.315217,-5.357122,d320e5a9-21a1-4b1a-b221-5d5aa9c1edc0
-642.4913,10.902754,1.9408394,-2.6735103,-1.2344931,0.9443081,0.1414155,-1.6531218,-1.4724565,-0.024477983,0.34706154,-0.40846428,-0.63495296,8a743b08-4d9f-4459-9170-ed3d331427d1
-663.66504,71.463486,6.0762486,-25.08256,-10.186827,9.363109,5.103791,-7.51941,-6.0352902,3.8085835,4.6436787,-2.52566,-4.3362565,66b8a11b-7505-4f85-9281-a1c59b9b16c5
-401.04373,55.73717,-25.50196,10.921144,-4.2652493,9.916825,-7.8705106,0.14874177,-14.653213,-1.79985,-0.59710807,-5.0918074,1.7261531,f1c25b6d-4600-4a05-8114-7da1fb339a5f
-602.128,78.243034,-6.7592278,-1.6130608,1.5800041,-20.913254,-14.51013,-6.837852,-15.263036,-11.227443,-6.354065,-9.197559,-5.049143,d93eabce-b155-41e5-bf04-d7031b703f51
-379.2656,44.407406,-42.98585,30.953583,-46.189987,34.11987,-26.180233,-6.6335826,5.5885086,-11.917394,-9.307833,-22.82142,1.3632764,aa73dda2-20f8-4cf7-b1b7-e5e36ffef6a2
-452.4643,84.385185,9.011386,-27.591602,-12.350577,8.361252,4.067609,-8.055552,-6.003451,2.0714853,0.09107664,-6.843915,-5.4262314,b6baf2c5-b0c8-4fad-8732-75e4a3853e69
-549.8801,70.906975,6.7170353,-23.296152,-7.9307055,11.011117,5.20046,-8.832505,-7.3575325,3.6305711,5.038563,-2.916694,-5.411976,7fe3b3a2-d7d7-4108-ac28-6ebe2f4931d1
-441.91364,42.48642,1.5787618,-2.7643898,-3.170882,1.0252398,-8.017366,-8.586189,-8.343398,1.350752,-3.4568844,-1.2526505,-4.2850466,a2da6ded-a994-4980-a3ae-aa5f76d28095
-434.1821,51.5452,-13.395142,15.172233,-23.401402,0.14552268,-15.32655,-8.478696,-11.356478,-6.0726514,-9.362777,-5.624489,4.069686,51c2ac9b-0110-4b2e-b57b-e09a3010605a
-500.03497,25.229803,-18.251722,11.746855,-15.413227,7.807119,-8.873189,-3.9913797,-5.7880983,-3.7651336,-5.2653294,-8.616686,-1.6141806,d7df4c37-a114-441e-9467-4f9fa5b2c126
-491.2346,34.397564,-16.347229,10.347258,-11.108583,10.871249,-11.057563,2.8286726,-7.510631,-5.513031,-4.224141,-6.006118,-0.36960027,88d1671f-7e48-407d-8a94-372e572c6663
-440.85397,45.14407,-21.644148,6.9104686,-9.732388,-0.3839412,-9.837173,-4.369409,-5.205683,2.6884336,-1.2554833,-1.3597481,0.20467232,297bf501-281d-471b-8e8a-4a1c94b4c0b3
-444.946,67.598724,-1.513159,6.882566,19.307518,-0.0031672423,-5.9238067,-1.5742701,-4.471502,-4.075104,-5.137978,-9.187781,-5.595691,2953cf2a-e075-4f06-ac7e-e0bb2cdc2a3e
-539.6181,66.35345,11.061375,-18.138031,-9.582317,5.2608542,2.7533805,-6.7057548,-5.5519905,2.4660735,3.4483435,-2.5642524,-4.545309,ab1c122a-987b-45be-9ac5-1ae5e07a83f0
-531.69934,16.87798,-3.3883367,1.8593996,-0.43849945,4.1546307,-1.9460824,0.7574062,-0.5462588,0.9688456,-1.3774439,-1.2116174,-0.8978322,075177de-a65a-4456-995d-481a6e3c2527
-408.85986,51.26744,-25.345642,17.066317,-10.873159,7.85411,-5.784016,-5.9422693,-8.950196,-4.6296864,-0.8212076,-9.57429,-1.4763641,ae8225d2-e385-422f-95e6-d600b18284e5
-690.5783,38.37773,2.468083,9.941387,9.97559,-1.5097321,3.5109408,4.066566,-3.1278615,0.34143636,1.479194,-3.0878618,-0.86905664,2d565726-217b-4c38-906a-baf366c7cdc1
-370.12878,74.33065,-9.503605,10.248636,-9.761291,0.32306182,-8.332562,-9.633745,-9.810874,-14.71582,-5.9945087,-11.037218,-6.252258,936ef3db-f6e8-4e6a-90e2-119599429fb0
-481.72714,46.08829,-10.845258,10.812051,-9.914369,0.025169663,-18.845428,-7.6879096,-11.164229,-0.37493393,3.1171014,-11.564201,-5.4230247,90d0db35-88d6-44fd-ab15-9e51b8ca588c
-623.65753,51.904194,8.064179,0.16675583,1.5647103,-5.8756986,-7.0159845,-4.854641,-6.6476717,-6.4029293,-5.5524497,-6.597328,-5.5249953,d4e5ca39-0b7c-4198-8042-a3ac0655914b
-592.67847,3.3029513,-3.8096578,0.3602271,-1.9172325,0.4653778,-0.36675888,-1.1080468,-0.37036985,0.021073768,-1.6544143,0.55648404,-1.3908911,eb50a10c-dc15-4018-a127-7a87175527a1
-638.46564,15.164053,0.17964466,-6.2170467,-1.9135329,2.601318,0.89992636,-2.5212922,-2.1386518,0.2673479,0.46175033,-1.0314243,-1.0749904,ff42b92d-abca-4570-9db1-490f8bf0a62d
-595.5257,39.917362,2.2409632,-14.488012,-4.4115953,6.930524,3.2245834,-4.9772367,-3.9300349,2.2134771,2.6142607,-1.8423842,-2.8529823,9e95ce6a-f429-4ba4-a7fe-9d5a564a2af8
-374.20538,100.35913,-26.112217,-11.149578,12.925928,-11.909613,-8.9230995,-0.7017069,-13.968118,-9.742198,-1.4157329,-8.238875,-6.8192434,b9bde504-f203-4af7-b11a-a6fb1beb6988
-405.75458,43.334953,27.993092,14.238443,-2.0085876,-17.957787,-29.994923,-37.160164,-38.284496,-32.87267,-22.469234,-8.92746,5.7020264,a6fef7fc-4a8b-46ad-9e9c-4a54e2490f04
-424.97055,76.07297,-58.71278,-20.398499,5.1775684,-18.702883,-0.74124366,0.61968523,-18.132582,-3.8738587,-0.64883953,-9.603065,1.8520843,25641dc1-1e69-42eb-9e3f-25f3a00c4343
-538.6336,57.461502,-32.627583,-11.111542,-12.199051,7.9087315,-5.0529766,-2.55755,-13.389239,-2.5112128,3.4324906,-7.2729363,-1.5479702,a5f711e6-f105-4a7a-bb5f-8b0f506d8517
-539.22046,33.765953,4.5014815,-11.086945,-6.0661464,3.1210198,2.6175163,-3.2686856,-4.234486,-0.23943439,1.5229445,-0.71399117,-2.1088443,62caea61-b38a-46c5-97ce-f7c46ee67f3e
-322.6381,49.81161,-30.713509,21.175512,-30.41589,9.975148,-27.83024,-6.528803,-17.072172,-2.1010163,-5.017253,-7.0185013,2.5188038,ba0ac608-dd0d-4c1c-848a-0dd7ad30d2d7
-300.9332,73.90021,-2.385505,18.221754,8.007134,10.652713,-7.410888,-2.462927,-18.648245,-6.2551336,-11.272415,-5.57045,-6.418581,110b2db0-2d64-4d8b-82bf-00faa8d5077c
-408.81604,96.88991,2.5863938,25.112057,-4.1711645,-1.6152734,16.053867,2.7886438,-7.564925,5.622575,-3.3503718,2.1493337,7.826007,ebaf67fe-76d8-4a42-be0c-e2ee12e4c440
-595.696,104.065765,10.990021,-32.8948,-10.841369,17.11524,9.5220175,-10.582548,-9.033083,6.149404,7.9346776,-3.4152086,-6.9410305,9f627153-5883-472c-9ea1-0a3397a85d62
-241.73726,108.61145,-26.55584,6.5150895,6.182029,19.68273,1.4689742,0.47140622,-7.5478883,0.6060126,-6.2717886,-2.176615,-3.5199063,6c2cead8-bcb5-43af-bd16-c85dd05cadc4
-576.7612,63.099247,4.8574595,-22.490154,-8.240717,10.166751,6.460149,-5.673682,-5.234795,3.2972775,3.914966,-2.986455,-4.8036633,b161cd04-3cfe-417e-a105-788ae3ad3e42
-319.5252,67.71149,-21.19362,2.3211603,-4.633698,8.67022,-11.139454,-5.2246776,-16.715553,1.0224373,-16.060478,-5.4979024,-3.9462168,adf47507-8398-467e-8c7c-823d95ad4f39
-746.29834,190.3197,-14.428068,26.084372,42.462124,-12.46534,10.480053,19.288849,-11.466048,5.000398,10.211163,-9.81414,2.655687,e83b52b5-6acb-48d0-ab67-cdddcc20d5f1
-469.27408,31.09582,-6.0731096,6.706166,-1.7035488,0.7933825,-8.212764,-5.727146,-2.2067387,-1.8459555,-3.3747113,-5.1438737,-1.1630733,7d2aba43-9b4e-446e-b995-b1d2789d0e3c
-394.8907,63.454727,-5.34965,7.0923033,-4.116446,-6.2350044,-6.920667,-5.4264674,-12.349496,-6.365967,-4.232003,-7.698978,-3.8138058,3f5e3b85-0bf3-4fd6-9bcf-bf1dd4cd447b
-607.703,32.286594,-1.9029438,4.300897,9.118124,0.40366474,0.28323066,-0.9285883,-5.579743,-2.3539429,-2.0018146,-7.2309237,-6.366039,15721cc5-808f-48b5-b489-4a33aa2ec0b3
-405.87085,91.64539,-0.54570764,1.8679323,-1.0358019,6.6184835,-9.638861,-5.872434,-12.056885,-7.7117643,0.8138494,-6.2174892,-4.2454863,0ad32021-f95c-408e-ac7c-39eb0de05700
-470.23047,26.53748,-7.568066,6.4985313,-5.371689,-5.2631526,-4.2648964,-1.8450574,-1.6418116,-3.7470188,-5.960108,-5.9635878,-2.6668186,feb49007-262c-4dec-9d77-c9786683739d
-406.09897,42.908283,-21.191803,7.0270967,-14.760372,6.5219097,-9.34261,-6.957961,-11.44534,-9.246953,-1.725167,-5.901978,-3.1722004,5028a011-c8f2-4205-869b-56dd32a8b5cc
