0,1,2,3,4,5,6,7,8,9,10,11,label
0.58627707,0.61633795,0.6851172,0.69814265,0.68660635,0.71288335,0.79892933,0.8287736,0.79107517,0.76577276,0.70888996,0.6281086,0
0.8361575,0.8542067,0.87838364,0.9121925,0.9322694,0.82654333,0.78098404,0.79663146,0.7993678,0.8120892,0.8241668,0.835538,1
0.6625727,0.68664205,0.75690293,0.84071666,0.8310035,0.7460537,0.7331068,0.7550794,0.71508145,0.64992917,0.6353457,0.64985615,0
0.5573897,0.56540537,0.5888507,0.6305832,0.652994,0.65967304,0.7122381,0.72821236,0.6230863,0.5091908,0.48834115,0.49998587,0
0.7362209,0.7359708,0.7498697,0.743421,0.76092654,0.7722778,0.7831306,0.81056446,0.84938127,0.84000653,0.8362178,0.78427595,0
0.54820573,0.53913146,0.5726249,0.6018247,0.60050005,0.5975879,0.59302866,0.5831726,0.5631683,0.579708,0.6407494,0.6334846,0
0.5092474,0.4908365,0.48243263,0.45841694,0.5194187,0.509545,0.5348482,0.56616026,0.55559146,0.58321583,0.50415176,0.46311516,0
0.53080964,0.49734864,0.60703987,0.604098,0.51438856,0.5329807,0.65854603,0.74292254,0.7402926,0.7761399,0.7770868,0.6377495,0
0.61562115,0.6370387,0.66456264,0.72164285,0.74223685,0.68356705,0.6339062,0.6456047,0.6438445,0.62527037,0.5929207,0.5650547,0
0.7402736,0.7659667,0.8102016,0.8049627,0.778976,0.7319437,0.7064806,0.76305044,0.7703494,0.7658864,0.7537613,0.7417535,1
0.50847423,0.5539733,0.6042626,0.5965072,0.6184023,0.6306877,0.616052,0.6260944,0.60880613,0.54606384,0.5018729,0.49823597,0
0.5691568,0.5656442,0.5878534,0.611458,0.58678424,0.56976736,0.58480954,0.6169692,0.7421335,0.8097731,0.7346461,0.642315,0
0.6233504,0.634798,0.6141579,0.6545186,0.6434409,0.57252204,0.61434716,0.6617573,0.7007852,0.70652086,0.656185,0.656121,1
0.50297344,0.5162785,0.5796466,0.61494476,0.63544273,0.6968586,0.6927466,0.76277846,0.7830448,0.69198215,0.64669335,0.56935245,0
0.553827,0.5800635,0.60181224,0.6179824,0.621967,0.6125608,0.61417556,0.6065038,0.6569601,0.676763,0.6555401,0.5885387,0
0.60862356,0.6495016,0.69459665,0.73337626,0.7588243,0.76205367,0.77207595,0.81902474,0.7810448,0.6450384,0.57728565,0.5834707,0
0.6747428,0.67615235,0.7406565,0.7943354,0.85507333,0.7879835,0.7179033,0.72509646,0.70662224,0.6946134,0.70693874,0.71960545,1
0.76952463,0.7488396,0.7835019,0.8193998,0.81242114,0.7657074,0.73180705,0.78029144,0.80180895,0.7506271,0.73466206,0.76196706,0
0.5940451,0.559988,0.5562482,0.58062834,0.59277034,0.5862037,0.579605,0.6326279,0.65680313,0.6446228,0.64927405,0.63546276,0
0.6106571,0.6342977,0.66543055,0.6820981,0.62125987,0.61507624,0.6144939,0.5592315,0.6239845,0.61353123,0.64963126,0.64297175,0
0.5078202,0.52917403,0.5888111,0.64577836,0.6460691,0.6564997,0.7022535,0.7520499,0.6968695,0.5690056,0.48132828,0.48924196,0
0.7084584,0.7523556,0.8553992,0.81898165,0.8200108,0.8711262,0.8529158,0.81757116,0.71899277,0.6422931,0.6197685,0.64392823,0
0.6562007,0.57836324,0.5504632,0.5632953,0.56644446,0.6036526,0.7195216,0.7002362,0.7113562,0.73607683,0.6925565,0.7269012,0
0.59150773,0.6577233,0.6482037,0.63317716,0.6422895,0.71154666,0.6870792,0.6397029,0.6439979,0.61611897,0.5975467,0.5852021,1
0.79136145,0.7993147,0.8319535,0.80607164,0.82490385,0.82440203,0.8083889,0.7759455,0.79876244,0.8025506,0.77598476,0.79363596,0
0.6253594,0.6416626,0.6344703,0.6067276,0.54107594,0.5533094,0.6356744,0.647781,0.7101886,0.73040724,0.68402594,0.6500486,0
0.42269364,0.45420823,0.4758054,0.49159577,0.50436264,0.5124723,0.51875395,0.49779752,0.47529227,0.45907032,0.4124301,0.38689604,0
0.7603411,0.80358636,0.74597985,0.69797266,0.72093093,0.73322195,0.73602986,0.7707938,0.79477894,0.79706013,0.76347005,0.7324282,0
0.7198892,0.70428634,0.68106323,0.6880094,0.7609481,0.7719648,0.78931123,0.8338073,0.7894461,0.739947,0.7751274,0.75570273,0
0.79166603,0.7741139,0.70050025,0.6313677,0.57515395,0.5723136,0.60392344,0.67227715,0.77034926,0.8127745,0.77179325,0.7412505,0
0.8008749,0.8239656,0.8407596,0.8428885,0.86296266,0.81899476,0.70462984,0.69091433,0.7009867,0.7151841,0.74330443,0.775476,0
0.59792703,0.62981975,0.7136937,0.749842,0.72490704,0.6117405,0.5633919,0.6077463,0.76468265,0.84409666,0.7631329,0.62489426,0
0.7028172,0.71915466,0.73934525,0.8328687,0.8309151,0.7238031,0.6397704,0.65458333,0.64710265,0.6388411,0.60875505,0.6518144,0
0.6577867,0.6397014,0.6279228,0.66471756,0.69773215,0.7169105,0.66910213,0.6393291,0.6752311,0.7384997,0.79404134,0.74798626,1
0.51822007,0.46665695,0.50620544,0.6321763,0.7299357,0.7175795,0.71719295,0.685084,0.5714197,0.59286976,0.6417207,0.6326193,0
0.61005056,0.6273263,0.6707116,0.70792013,0.6784402,0.6004495,0.5842386,0.59501207,0.6573617,0.8027554,0.73346853,0.60350484,0
0.6914608,0.69327337,0.6472943,0.66786087,0.7017162,0.7254882,0.75198805,0.7463263,0.64169586,0.6931691,0.6893457,0.6679164,1
0.46380618,0.5034632,0.52350867,0.47813877,0.5123157,0.5352472,0.53987634,0.5346455,0.5178753,0.5293864,0.4857175,0.45778555,1
0.44408187,0.4190355,0.4105442,0.41630566,0.4267412,0.4464026,0.43853888,0.4179671,0.49451762,0.5265307,0.5127215,0.45526457,0
0.51735204,0.6082432,0.67513984,0.63167506,0.61080194,0.6120008,0.64012307,0.6483976,0.66861176,0.6539363,0.58043855,0.50186366,0
0.5341092,0.45717433,0.44127837,0.3837893,0.35416314,0.3816335,0.43705666,0.5021911,0.533108,0.53907746,0.54794866,0.59372497,1
0.77922904,0.7893067,0.76815647,0.76620126,0.80160683,0.82403994,0.8208204,0.8562674,0.8605734,0.82055545,0.77259976,0.7378442,0
0.5102838,0.49358955,0.4316431,0.40154797,0.37724924,0.3629821,0.38019475,0.42044693,0.45733425,0.48119447,0.5121893,0.4904116,0
0.64339906,0.69993955,0.7460839,0.738367,0.71669173,0.7511,0.7579974,0.72947365,0.707772,0.67095435,0.6331127,0.63924485,0
0.80616504,0.7596203,0.7738019,0.81324816,0.77846056,0.7563588,0.7582265,0.75727165,0.76045114,0.7356769,0.8086969,0.86109763,1
0.65595067,0.65486443,0.69172937,0.71567136,0.73058957,0.73463666,0.7834103,0.79770976,0.77139866,0.7205389,0.68197817,0.6663038,0
0.3620717,0.3695938,0.3518499,0.3291465,0.3158656,0.31905553,0.33521366,0.3602589,0.4103962,0.42919502,0.4189936,0.380163,0
0.5408748,0.53044087,0.67278206,0.7936092,0.7285366,0.63053554,0.63273335,0.69748735,0.80409503,0.8107031,0.6271813,0.55314195,0
0.646461,0.7337192,0.69557285,0.6260534,0.63363606,0.69782716,0.79363465,0.7291995,0.62557244,0.5968007,0.5775571,0.55657715,1
0.18994386,0.17259364,0.16906372,0.16664957,0.16774599,0.15938026,0.18751222,0.20971335,0.23111793,0.21905579,0.20795238,0.19931422,0
0.6671702,0.786311,0.83051866,0.8245795,0.80968237,0.79111964,0.77905875,0.7053834,0.6245144,0.57421196,0.56331193,0.59295267,0
0.8112832,0.82393557,0.84794873,0.87580997,0.8857995,0.8048546,0.7641098,0.7856363,0.8024368,0.80782753,0.8125755,0.8146762,0
0.73887026,0.7008145,0.7123768,0.6913895,0.6307504,0.6723568,0.70991564,0.8138928,0.8180414,0.76326066,0.72491086,0.72749937,0
0.6117885,0.61881673,0.62273335,0.6606684,0.68600017,0.5864888,0.5905444,0.5778116,0.59959793,0.61042,0.6200591,0.6392758,1
0.68548495,0.67327493,0.63679147,0.60869056,0.60351825,0.7022319,0.9283798,0.7323582,0.6757881,0.65630656,0.6647594,0.6645496,0
0.67564523,0.6490745,0.6972636,0.78630614,0.7034974,0.6250522,0.6170893,0.60169506,0.603992,0.64319086,0.7237463,0.77476656,0
0.77199733,0.73826873,0.726163,0.7406495,0.7684978,0.7379239,0.76176083,0.759625,0.74655753,0.7656539,0.79988,0.80724937,0
0.29511058,0.32459217,0.3624557,0.37994125,0.3367405,0.30812246,0.29483908,0.2930651,0.2875782,0.27332452,0.2628559,0.2732259,0
0.60051054,0.6799123,0.8112154,0.7115757,0.7810051,0.67753226,0.59135497,0.6145112,0.5819495,0.514256,0.50188655,0.5243561,0
0.840783,0.84716564,0.8946426,0.91324466,0.881049,0.7674623,0.74419487,0.7885738,0.8134863,0.8433844,0.83587575,0.82141215,1
0.59249634,0.64284396,0.6584707,0.65174353,0.6590885,0.7030935,0.62617445,0.5967208,0.65233094,0.69570607,0.71910053,0.6394659,0
0.6277925,0.5944992,0.59972584,0.59343517,0.58906615,0.6449761,0.6824008,0.67094433,0.66926974,0.649217,0.6454016,0.639224,1
0.70231366,0.7157183,0.71220344,0.7166103,0.74949676,0.8028909,0.8609666,0.8788182,0.84211534,0.74624467,0.7278184,0.7155872,0
0.5979842,0.5231331,0.53846735,0.5415406,0.52238494,0.4581197,0.41758636,0.50160694,0.6186209,0.79609364,0.8555246,0.7227653,0
0.81221914,0.85579145,0.9100736,0.8852323,0.82627946,0.7431931,0.70502067,0.76247585,0.77786106,0.7584363,0.7604437,0.7789514,1
0.44537967,0.43373448,0.44149134,0.49023616,0.53481174,0.5274941,0.516587,0.5005029,0.48083445,0.5129931,0.50668997,0.47153068,0
0.235484,0.3196797,0.34269163,0.401947,0.4128127,0.38016725,0.36560115,0.35902992,0.38913915,0.39393705,0.31485847,0.23602496,0
0.67347616,0.6714889,0.67183506,0.63064426,0.60708755,0.5904356,0.56468934,0.61027384,0.7020257,0.76749897,0.8436542,0.76846516,0
0.63374037,0.7012062,0.7009263,0.6973187,0.6513289,0.64277095,0.6557939,0.69200003,0.76728106,0.68213373,0.59714484,0.5956034,1
0.553977,0.57848734,0.5939073,0.62953377,0.6602128,0.74475425,0.7282444,0.71323854,0.65329677,0.587228,0.5910835,0.56394136,0
0.2148969,0.25246534,0.2497117,0.22500621,0.23351929,0.23815209,0.23961194,0.22967528,0.22975865,0.21985419,0.21407752,0.20884992,0
0.65700513,0.6796798,0.733146,0.7479969,0.8083516,0.8481642,0.8612179,0.86373085,0.80479586,0.7471937,0.7090954,0.67464405,0
0.7205141,0.69567955,0.6874936,0.7516048,0.7383811,0.7582807,0.80888224,0.83492094,0.8350724,0.8089412,0.7937116,0.7539822,0
0.6527632,0.6203518,0.6281236,0.6289934,0.62655663,0.6333573,0.650503,0.6811988,0.71278685,0.72846764,0.6673792,0.6756756,1
0.6366898,0.6129224,0.6090257,0.6377751,0.6862057,0.71303976,0.7679182,0.8226593,0.79457486,0.7091412,0.61686665,0.5967453,0
0.15914397,0.1551552,0.15833291,0.1714194,0.19126962,0.2043757,0.20527552,0.18701537,0.17890456,0.17381848,0.16150093,0.15982257,0
0.659001,0.7086159,0.65894717,0.5873006,0.6330716,0.6741078,0.5838914,0.6381723,0.58535254,0.5546174,0.57414764,0.6014193,0
0.5798453,0.6109585,0.61103845,0.6086593,0.62775326,0.59699154,0.6675329,0.63288265,0.6402281,0.58342445,0.56910473,0.5899934,0
0.7203967,0.74005216,0.71255875,0.63402593,0.6170521,0.62911224,0.6665506,0.71624434,0.7228126,0.6730582,0.66868293,0.7028976,0
0.5071977,0.5396922,0.55330545,0.58144754,0.6039574,0.6027912,0.64231896,0.6519811,0.6319601,0.534439,0.5037986,0.5182258,0
0.5035985,0.53824246,0.5628761,0.63658917,0.70433193,0.72467405,0.7052422,0.61910343,0.58072394,0.57517135,0.6126452,0.57255906,0
0.84753674,0.858876,0.87207264,0.90535486,0.9379921,0.84781307,0.76817214,0.7924375,0.80888116,0.82491,0.8372424,0.8519369,0
0.5584149,0.70897573,0.6240355,0.61632836,0.6635473,0.6835731,0.6625996,0.64008015,0.6090844,0.55325997,0.5477325,0.52935785,0
0.78314835,0.7084705,0.6501932,0.6456987,0.6540269,0.72624844,0.77355844,0.8171826,0.84219354,0.8347888,0.77964103,0.7814767,0
0.7192053,0.7349783,0.7742651,0.7678319,0.72373056,0.6929827,0.6855517,0.7186209,0.669291,0.6261372,0.6923723,0.73403096,0
0.5779739,0.5428718,0.5484335,0.6442633,0.67102116,0.64645386,0.6458948,0.6187794,0.6156514,0.59049785,0.55008125,0.53286636,0
0.5619881,0.56259805,0.58609146,0.5939727,0.5340723,0.54089683,0.5951811,0.59379363,0.5558797,0.52140826,0.5357334,0.5543171,0
0.7596821,0.71746975,0.7431357,0.76603675,0.7686242,0.7646016,0.78036934,0.7834486,0.79204214,0.74858314,0.7461125,0.77306354,0
0.5874485,0.6136143,0.6289762,0.64918214,0.64788115,0.7303304,0.8346332,0.9390905,0.8574244,0.7619151,0.69940054,0.64558214,1
0.7046868,0.7243342,0.688457,0.66297424,0.6256702,0.61797863,0.6817062,0.6869237,0.6846479,0.6420438,0.62900954,0.67897797,0
0.6495695,0.5994172,0.6348851,0.65513873,0.60024023,0.58781976,0.6841362,0.7673779,0.71790147,0.69117033,0.579295,0.6046404,0
0.72395337,0.7660398,0.7241156,0.7173902,0.6881036,0.71574646,0.7295503,0.73758376,0.7363436,0.73911417,0.7418237,0.6973021,0
0.377713,0.3685226,0.34652823,0.34324735,0.34166083,0.36916533,0.3777697,0.3377426,0.353432,0.3421345,0.30658016,0.35619894,0
0.6682972,0.6775157,0.6667409,0.65411633,0.6690241,0.69445056,0.7188299,0.66576487,0.63186044,0.62205374,0.6284341,0.68972504,1
0.7435228,0.6964469,0.622695,0.5801129,0.6597813,0.7534306,0.7175892,0.6833412,0.6523617,0.64069957,0.73347765,0.77671933,0
0.56610686,0.59503603,0.57687175,0.5594945,0.5878717,0.573258,0.52871656,0.4884977,0.4192456,0.44963178,0.50254846,0.5534763,0
0.706774,0.7420107,0.6923095,0.7103765,0.66481245,0.59699434,0.5847987,0.6388797,0.6640294,0.68820125,0.6553499,0.67984354,0
0.36809045,0.37380743,0.34765416,0.3262804,0.36153328,0.46132818,0.59429294,0.59896845,0.5543853,0.47305948,0.42211992,0.38563538,0
0.75736517,0.74083644,0.7788204,0.75751364,0.7591054,0.7878831,0.7766259,0.77997607,0.7588655,0.7163728,0.75837564,0.7791935,0
0.81087476,0.82614666,0.86460656,0.87489086,0.8588214,0.8154223,0.7559574,0.79943675,0.80857915,0.7878178,0.78700316,0.7862213,0
0.67357355,0.7610002,0.82651263,0.72083163,0.7316089,0.7081515,0.59472734,0.58453876,0.58736956,0.6170354,0.6652651,0.69885015,0
0.63310456,0.60943437,0.60883576,0.6278609,0.7000992,0.7811352,0.79940826,0.76954234,0.7323932,0.71639436,0.70234436,0.647496,0
0.6097433,0.5697952,0.54950255,0.57568365,0.6334764,0.558745,0.5412777,0.48917848,0.43577972,0.49384248,0.5705609,0.60820323,0
0.73099536,0.71036667,0.65496147,0.6643717,0.66885924,0.72035563,0.7400963,0.76054746,0.7204775,0.735515,0.7152695,0.70681536,1
0.69479626,0.69343364,0.65757936,0.6051107,0.6080841,0.5915564,0.6162254,0.60211426,0.6167259,0.6842146,0.749756,0.7612157,0
0.5624953,0.59193146,0.6571909,0.7260947,0.7822298,0.7347883,0.72075224,0.7463583,0.7680456,0.69428253,0.62502307,0.57738495,0
0.72348684,0.6906395,0.6601643,0.69749564,0.6983938,0.6897347,0.6729813,0.6529774,0.6703921,0.70473117,0.76510876,0.7630731,0
